id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
49895621,Luxury Suites Castel,396762228,Aleksandra,,Centraal Station,51.21755,4.41814,Entire home/apt,94,1,18,2025-08-08,0.54,5,344,9,
49916750,Luxury Suites Castel,396762228,Aleksandra,,Centraal Station,51.21585,4.41798,Entire home/apt,90,1,69,2025-09-02,1.39,5,336,17,
49916918,Luxury Suites Castel,396762228,Aleksandra,,Centraal Station,51.21722,4.41721,Entire home/apt,84,1,25,2025-06-18,0.48,5,348,3,
49917672,Luxury Suites Castel,396762228,Aleksandra,,Centraal Station,51.21687,4.41788,Entire home/apt,87,1,82,2025-09-08,1.64,5,295,41,
50020894,Gerenoveerd design herenhuis aan het Zuid,149283621,Elene,,Brederode,51.2052,4.4036,Private room,60,2,7,2022-11-09,0.14,4,76,0,
50039346,Appartement met prachtig uitzicht op Antwerpen,403598983,Luc,,Linkeroever,51.219485992213315,4.386376380920427,Entire home/apt,104,2,50,2025-08-30,1.04,2,147,8,
50167525,An urban oasis in the touristic heart of Antwerp,396494764,Christophe,,Zuid,51.21038,4.39997,Private room,108,1,104,2025-09-26,2.00,3,58,9,
50223040,Gilliams Loft,396430536,Robin,,Theaterbuurt-Meir,51.21619,4.40546,Entire home/apt,75,20,71,2025-08-13,1.37,1,317,9,
50229009,Architect’s Loft,55909449,Evert,,Haringrode,51.2036,4.42147,Entire home/apt,334,3,1,2022-05-29,0.02,1,303,0,
50254843,Antwerp Terrace Haven: 1-BR Oasis in the Centre,222831298,Arne,,Universiteitsbuurt,51.22122,4.40869,Entire home/apt,,1,215,2025-06-21,4.18,19,0,22,
50287431,"Bright, sunny flat with spacious terrace near MAS",104480836,Marleen,,Universiteitsbuurt,51.22693,4.41185,Entire home/apt,159,2,161,2025-09-03,3.53,1,152,39,
50302608,Co-living Novem in Wilrijk,406181195,Michèlle,,Wilrijk Centrum,51.160084,4.399771,Private room,86,3,0,,,1,358,0,
50305711,Theaterstudio 1.0 Antwerp,141159863,Liselore,,Theaterbuurt-Meir,51.212906,4.408221,Entire home/apt,87,1,125,2025-09-23,2.42,2,312,46,
50324472,Charming 1BR Duplex Apartment in Heart of Antwerp,317037207,Lisa,,Historisch Centrum,51.22509,4.40053,Entire home/apt,58,1,41,2025-09-16,0.79,32,351,2,
50328333,Lovely 1-bedroom apartment in high fashion street.,174801554,Noor,,Theaterbuurt-Meir,51.21598,4.4065,Entire home/apt,95,2,123,2025-08-17,2.44,1,332,39,
50356868,Comfy condo in Antwerp City center,81777520,Geert,,Theaterbuurt-Meir,51.21818,4.41363,Entire home/apt,133,3,97,2025-08-18,2.09,3,297,15,
50455820,"BIG cinema, jacuzzi,free parking,6min to Antwerp",87790353,Steven,,Borgerhout Extra Muros,51.220337,4.453022,Entire home/apt,92,1,492,2025-09-26,9.58,2,216,133,
50520591,Art Nouveau huis in Zurenborg wijk.,7818030,Dominique,,Oud - Berchem,51.20305,4.43263,Entire home/apt,262,2,27,2025-08-04,0.69,2,13,12,
50538982,Etage voor 3 met eigen badkamer.,395334739,Gert,,Theaterbuurt-Meir,51.21662,4.4108,Private room,67,1,245,2025-09-24,4.72,4,292,47,
50562665,Herenhuis met 3 badkamers en 3 ruime slaapkamers,395334739,Gert,,Theaterbuurt-Meir,51.21755,4.40977,Entire home/apt,190,1,173,2025-09-14,3.38,4,240,46,
50701340,Stunning townhouse steps from the park,452791,Tatiana,,Nieuw - Kwartier West,51.18866,4.4201,Entire home/apt,237,4,9,2025-08-06,0.19,1,149,2,
50744223,Vintage Lovers Antwerp,51335547,Antoine,,Borgerhout Intra Muros Noord,51.21597671508789,4.442655086517334,Private room,47,1,359,2025-09-26,7.18,2,331,88,
50788160,"Inde olifant, stijlvol verblijven in het centrum.",51502991,Krosje,,Theaterbuurt-Meir,51.219784,4.414624,Entire home/apt,74,1,184,2025-09-21,3.70,1,70,31,
50807674,Minimal Boho on oak floor  (Judd Spring St. Loft),3595639,Wim,,Borgerhout Intra Muros Zuid,51.21519,4.4324,Private room,48,2,51,2024-10-16,1.87,2,4,2,
50873866,Modern design appartment,365776129,Isabeau,,Markgrave,51.20229,4.40545,Entire home/apt,76,14,8,2023-09-28,0.20,1,271,0,
50932737,Cozy Urban Escape in Antwerp’s Central District,386268235,Bali,,Centraal Station,51.21528238403434,4.417881286105315,Entire home/apt,77,5,15,2022-08-01,0.29,1,62,0,
50932761,Gerenoveerd design herenhuis op het Zuid,149283621,Elene,,Harmonie,51.20632,4.4052,Private room,57,2,6,2022-09-29,0.12,4,86,0,
50995048,Modern apartment 10min from Antwerp City center,366708746,Patrice,,Borgerhout Extra Muros,51.20441,4.44789,Entire home/apt,,1,115,2025-09-05,2.28,1,1,23,
51013490,Luxury 2 Bedroom - Brand new - heart of Antwerp,50645735,Baptist,,Historisch Centrum,51.21803,4.40367,Entire home/apt,202,3,104,2025-08-21,2.04,1,126,13,
51057748,Charming 3BR Apartment at Old Town in Antwerp,317037207,Lisa,,Sint-Andries,51.21699,4.39811,Entire home/apt,57,1,112,2025-09-07,2.21,32,319,24,
51127203,Modern apartment in the old city center,14367631,Michiel,,Historisch Centrum,51.222847,4.402324,Entire home/apt,117,2,191,2025-08-25,4.21,8,322,32,
51134319,Gezellig huis in het hart van Antwerpen,413814828,Alicia,,Sint-Andries,51.21735,4.39991,Entire home/apt,136,1,58,2025-08-15,1.18,1,188,12,
51159023,1BR Gem in the Heart of Antwerp,222831298,Arne,,Theaterbuurt-Meir,51.21339,4.40448,Entire home/apt,75,2,303,2025-09-17,5.97,19,165,69,
51179286,Charming House with Patio near the Central Station,10149448,Leonardo,,Amandus - Atheneum,51.22339,4.41913,Entire home/apt,142,3,240,2025-09-21,4.94,1,273,58,
51185891,A delightful apartment in the heart of Antwerp,396494764,Christophe,,Zuid,51.20893,4.40004,Private room,77,2,7,2025-08-08,0.16,3,56,2,
51204968,Private room near train station Antwerp-Berchem,274814280,Jurgen,,Haringrode,51.20193,4.42769,Private room,40,1,199,2025-09-13,4.11,1,217,45,
51248876,Cosy 2-bedroom house - 10min. from Berchem station,18029132,Rian,,Groenenhoek,51.1936,4.43964,Entire home/apt,81,1,1,2022-06-25,0.03,1,1,0,
51263730,Light and cosy apartment in Antwerp!,5613077,Sanne En Ward,,Borgerhout Intra Muros Noord,51.21838,4.43613,Entire home/apt,54,40,8,2025-08-22,0.16,1,10,2,
51278446,Double bedroom with 1 bed for 2,415232968,B&B Hotel,,Nieuw - Zuid,51.20476,4.3855,Private room,,1,3,2021-12-31,0.06,2,0,0,
51278661,Twin bedroom for 2 with 2 beds,415232968,B&B Hotel,,Nieuw - Zuid,51.20629,4.38562,Private room,,1,14,2023-04-14,0.28,2,0,0,
51280338,Cosy room near Sportpaleis/Afas dome,5537956,Héloïse,,Deurne Noord,51.22555,4.4535,Private room,55,1,234,2025-09-07,4.63,1,70,55,
51397319,Gorgeous getaway apartment in the old centre,14367631,Michiel,,Historisch Centrum,51.222847,4.402324,Entire home/apt,125,2,247,2025-09-01,5.09,8,359,39,
51451001,Romeo & Juliet's Suite,15780894,Simon,,Universiteitsbuurt,51.22166,4.40629,Private room,59,1,441,2025-09-24,8.74,11,48,87,
51552571,Luxueus gemeubeld 2-slaapkamer appartement,13145096,Veerle,,Deurne Zuid Oost,51.20056,4.46847,Entire home/apt,,2,9,2023-03-12,0.19,4,0,0,
51592927,Gerenoveerd design herenhuis met privé badkamer!,149283621,Elene,,Brederode,51.20697,4.40359,Private room,82,2,0,,,4,88,0,
51678964,Luxury Suites Meir no 2,361513412,Daily,,Universiteitsbuurt,51.22024,4.41396,Entire home/apt,85,1,39,2025-08-19,0.87,7,44,6,
51749824,Authentic apartment & terrace Central station,177183639,Hannes,,Amandus - Atheneum,51.22148,4.41865,Entire home/apt,,2,134,2025-08-08,2.69,2,0,17,
51794088,Spacious apartment in cosy & calm neighborhood,118070281,Alexia,,Oud - Berchem,51.19507,4.41379,Entire home/apt,,28,5,2023-02-20,0.12,1,0,0,
51811514,Cosy city triplex in the historic heart of Antwerp,13930931,Ruth,,Historisch Centrum,51.22091,4.4035,Entire home/apt,149,2,71,2025-08-19,1.45,1,341,16,
51821504,Maison Olaf,138496466,Kurt,,Harmonie,51.20498,4.40788,Private room,,1,66,2022-09-06,1.33,1,0,0,
51863380,Art Deco appartement met sauna in hartje Antwerpen,209435898,Aline,,Amandus - Atheneum,51.22453,4.41975,Entire home/apt,,1,9,2022-02-27,0.20,1,0,0,
51916312,"""Sud d'Anvers"" Boutique Luxury Stay ""Steiner""",420506177,Ludo,,Zuid,51.20974,4.39708,Entire home/apt,140,365,18,2022-12-14,0.36,5,358,0,
51950999,"""Sud d'Anvers"" Boutique Suite-apartment ""Steiner""",420506177,Ludo,,Zuid,51.2121,4.39667,Entire home/apt,145,1,30,2025-07-20,0.61,5,267,6,
51951570,"Cosy Room, in Antwerp| Dubbel bed & privé-badkamer",29917265,Sara,,Deurne Zuid West,51.21068,4.4548,Private room,46,2,99,2025-09-22,2.14,3,70,27,
51955913,Cosy apartment near Antwerp central station,36258248,Elke,,Borgerhout Intra Muros Zuid,51.21618,4.43045,Entire home/apt,58,3,106,2025-08-31,2.21,1,18,34,
51957123,Vincotte Business 3 bedroom apartment,368780735,Оксана,,Borgerhout Intra Muros Noord,51.21673,4.43736,Entire home/apt,,14,0,,,13,0,0,
51967682,Vincotte business flat 1,368780735,Оксана,,Borgerhout Intra Muros Noord,51.21733,4.43874,Entire home/apt,,14,1,2021-09-19,0.02,13,0,0,
51975044,Historical center Antwerp....all on foot.,318239401,Willy,,Historisch Centrum,51.22121,4.40031,Entire home/apt,111,20,15,2025-07-20,0.34,1,257,2,
52014982,Charming 5 bedroom house with free parking,133352001,Willem,,Deurne Noord,51.23356,4.45496,Entire home/apt,,100,82,2024-12-28,1.69,1,0,8,
52064704,"""Sud d'Anvers""
Boutique Duplex Apartment
""Steiner""",420506177,Ludo,,Zuid,51.21199,4.39662,Private room,226,2,25,2025-07-27,0.51,5,262,3,
52067782,Cosy Boho Oasis in the city of Antwerp,15427807,Caro,,Markgrave,51.19677,4.4035,Entire home/apt,54,30,1,2022-09-12,0.03,1,338,0,
52082928,Sun-kissed penthouse with park view,42416431,Arne,,Kiel,51.192273383121936,4.3802915607460235,Entire home/apt,127,4,18,2025-08-21,0.64,1,33,8,
52158815,The Big Sleep,23210844,Myrthe,,Sint-Andries,51.217133,4.394827,Entire home/apt,98,2,225,2025-08-31,4.59,2,45,48,
52163940,105m² luxueus en zonnig 3 slaapkamer appartement,907544,Guy,,Harmonie,51.200432,4.406842,Entire home/apt,113,2,96,2025-09-14,1.96,1,142,22,
52191272,Illa’s cosy appartment,278342966,Illa,,Kruininge - Bremweide,51.23421,4.47133,Entire home/apt,95,1,75,2025-06-15,1.54,1,85,20,
52215131,Modern apartment with private bathroom,79289630,Stefan,,Hoboken - West,51.18433,4.34318,Private room,62,1,191,2025-09-21,3.88,1,300,51,
52304371,Charming Large Apartment in the Heart of Antwerp,368780735,Оксана,,Haringrode,51.20733,4.42447,Entire home/apt,,14,0,,,13,0,0,
52315597,Cozy Studio in Old City Antwerp Near Riverside,317037207,Lisa,,Historisch Centrum,51.22151,4.3971,Entire home/apt,58,1,149,2025-09-21,3.13,32,351,56,
52368464,BnB Antwerpen | CHARMANT in historisch centrum,36456000,Linda,,Historisch Centrum,51.219158,4.399688,Entire home/apt,93,2,136,2025-09-20,2.91,3,53,31,
52376946,Appartement Supérieur Duplex Triple - Anvers,244272948,Arass Hotel***& Business Flats,,Borgerhout Intra Muros Zuid,51.21071,4.4282,Private room,195,1,0,,,14,200,0,
52377251,Duplex Superior Apartment for 3persons - Anvers,244272948,Arass Hotel***& Business Flats,,Zurenborg,51.20985,4.42609,Private room,195,1,2,2024-11-10,0.14,14,200,1,
52377433,Bel Appartement Duplex Supérieur Triple - Anvers,244272948,Arass Hotel***& Business Flats,,Borgerhout Intra Muros Zuid,51.21084,4.42782,Private room,175,7,0,,,14,200,0,
52535670,Fons Sleeps @ Theaterplein Antwerp 2,425218779,Fons Sleeps,,Theaterbuurt-Meir,51.214134,4.410003,Entire home/apt,123,1,344,2025-09-15,7.19,7,348,75,
52551596,Casa Bizon,425341341,Vanderbiesen,,Borgerhout Intra Muros Zuid,51.212555867208025,4.442697438623058,Private room,42,1,55,2025-08-25,2.20,1,39,5,
52568642,Private Garden Apartment | Atelier Wits,39001675,Guus,,Harmonie,51.20966,4.40524,Entire home/apt,,2,138,2025-06-09,2.86,9,0,14,
52593265,Room in cosy apartment (women only),12108305,Stéphanie,,Tentoonstellingswijk,51.19325,4.39304,Private room,,1,143,2025-09-12,2.96,2,0,43,
52645856,Cosy Flat @ Centrum Antwerpen + Wifi,43247005,Rebecca,,Historisch Centrum,51.21889,4.40036,Entire home/apt,98,1,48,2025-09-21,1.00,16,330,15,
52728206,Gezellige appartement,426864947,Magda,,Kruininge - Bremweide,51.23389,4.46304,Entire home/apt,,1,0,,,1,0,0,
52787735,Beautiful spacious Loft in the Heart of Antwerp,180831861,Liesbeth,,Historisch Centrum,51.22102,4.39835,Entire home/apt,335,2,178,2025-09-08,3.72,1,293,35,
52794380,"Casa.Hertals : Elegant, Gezellig dak App + Terras",9174116,Sascha,,Centraal Station,51.215813,4.417201,Entire home/apt,119,2,124,2025-09-16,3.41,1,326,39,
52832247,Recently renovated apartment,71420536,Matthias Martine D,,Stadspark,51.20552062988281,4.410562038421631,Entire home/apt,82,2,18,2025-05-26,0.41,1,248,5,
52916681,Cozy 2-bedroom app - walking distance to the centr,328539873,Delphine,,Harmonie,51.20518,4.4082,Entire home/apt,171,2,38,2025-09-21,0.93,1,227,4,
52932592,Hartelijke gelijkvloers met stadkoer en tuin,129419622,David,,Groenenhoek,51.19288,4.44279,Entire home/apt,,28,0,,,1,0,0,
53008638,Duplex Sinjoren Antwerp historic center,128148374,Jan&Hong,,Historisch Centrum,51.21802,4.40026,Entire home/apt,94,7,8,2025-06-21,0.18,5,315,2,
53070380,Luxury suites Meir no 3,361513412,Daily,,Universiteitsbuurt,51.219913482666016,4.414604187011719,Entire home/apt,89,1,11,2025-07-06,0.25,7,332,4,
53070669,Luxury suites Meir no 4,361513412,Daily,,Universiteitsbuurt,51.22061,4.4139,Entire home/apt,94,1,1,2022-08-18,0.03,7,323,0,
53132075,Etage voor 3 met  eigen badkamer.,395334739,Gert,,Theaterbuurt-Meir,51.21613433275416,4.4098022890384225,Private room,65,1,40,2025-09-21,5.85,4,270,40,
53158263,Mooi appartement dichtbij de stad,371026363,Isabelle,,Brederode,51.20623,4.3986,Entire home/apt,,3,37,2024-08-20,0.78,1,0,0,
53194495,"""Sud d'Anvers"" Boutique Luxury Stay ""Corner""",420506177,Ludo,,Zuid,51.21129,4.39562,Entire home/apt,,365,2,2022-01-08,0.04,5,364,0,
53267261,Unique space in the heart of Antwerp: Louise Marie,432031783,Emilie,,Sint-Andries,51.21687,4.40034,Entire home/apt,247,2,99,2025-09-21,2.18,1,135,20,
53353872,Spacious duplex with BIG terrace,46016946,Tom,,Harmonie,51.204,4.4062,Entire home/apt,,2,0,,,1,0,0,
53416447,Fallazzo,432503463,Yannick,,Zuid,51.20882318962332,4.39717805477885,Entire home/apt,91,2,15,2025-08-09,1.31,1,355,15,
53442538,Beautiful cosy appartment - City centre - Heritage,5012031,Sanne,,Historisch Centrum,51.22266,4.40194,Entire home/apt,96,1,238,2025-09-07,5.09,2,348,26,
53579997,Nice apartment with big bedroom,368780735,Оксана,,Centraal Station,51.21174,4.42006,Entire home/apt,,14,0,,,13,0,0,
53591561,Big modern 5-bedroom townhouse with sunny garden.,244790935,Olivier,,Harmonie,51.20753,4.40656,Entire home/apt,1000,7,4,2025-03-02,0.10,1,305,1,
53602398,Beautiful townhouse with fireplace and garden,11907793,Olivier,,Harmonie,51.20833,4.40684,Entire home/apt,100,100,0,,,1,365,0,
53617659,Remote working or city tripping in luxurious flat?,43702352,Ellen,,Zuid,51.206196,4.39317,Entire home/apt,147,2,24,2025-08-14,0.53,1,351,4,
53638181,Unieke penthouse in Antwerpen,393124512,Marijke,,Hoogte,51.1826,4.3934,Entire home/apt,126,2,31,2025-07-28,0.68,1,364,3,
53700053,Schitterende loft met gratis parking/near Antwerp,434921043,Ann,,Merksem - Heide,51.25547,4.45943,Entire home/apt,148,2,100,2025-09-06,2.29,1,325,26,
53740925,Large 2 bedroom apartment with garage,368780735,Оксана,,Haringrode,51.20481,4.41818,Entire home/apt,,28,0,,,13,0,0,
53802490,Luxury Suites Royal nr 1,435722877,Tatjana,,Historisch Centrum,51.22344,4.40059,Entire home/apt,862,1,5,2023-11-11,0.14,4,365,0,
53810045,Penthouse with 2 bedrooms and big sunny terrace,6930093,"Ian, Jande En Marie",,Borgerhout Intra Muros Zuid,51.21479,4.43394,Entire home/apt,147,3,42,2025-06-26,0.92,4,156,7,
53819650,Luxury Suites Royal nr 2,435722877,Tatjana,,Historisch Centrum,51.22527,4.39951,Entire home/apt,1013,1,46,2023-12-23,1.00,4,365,0,
53819769,Luxury Suites Royal nr 3,435722877,Tatjana,,Historisch Centrum,51.22345,4.3989,Entire home/apt,1013,1,33,2024-03-31,0.72,4,365,0,
53819793,Luxury Suites Royal nr 4,435722877,Tatjana,,Historisch Centrum,51.22466,4.40071,Entire home/apt,200,1,9,2023-06-29,0.20,4,40,0,
53825194,Cozy attic room in the city center,435999398,Flor,,Sint-Andries,51.21639,4.39357,Private room,,1,18,2022-04-23,0.39,1,0,0,
53890325,Two Nights In The City•apartment centred in South,431589650,Dan,,Zuid,51.21184,4.39763,Entire home/apt,116,2,67,2025-06-29,1.47,1,23,19,
53949105,Kasteel Boterlaerhof vlakbij Antwerpen,377595714,Kelly,,Deurne Zuid Oost,51.21226,4.48154,Entire home/apt,806,2,28,2025-07-20,0.61,2,263,6,
53997403,Cosy apartment Antwerp Centre with garden,407334499,Sou,,Kiel,51.18391,4.38549,Entire home/apt,75,2,178,2025-09-26,3.89,1,71,18,
54019732,Cosy apartment with bureau,437727028,Frederiek,,Hoogte,51.183632,4.39459,Entire home/apt,72,6,13,2025-03-29,0.33,2,289,2,
54060301,Business accommodation on Central park,368780735,Оксана,,Stadspark,51.20836,4.41636,Entire home/apt,,28,0,,,13,0,0,
54101420,Private room in charming house,1376892,Sofie,,Borgerhout Intra Muros Noord,51.21953,4.43723,Private room,60,2,67,2025-08-02,1.60,1,64,18,
54116774,Apartment on a top location in Antwerp!,60397955,Roel,,Eilandje,51.23165,4.40365,Entire home/apt,71,2,210,2025-09-27,4.83,1,332,57,
54206350,Cosy apartment with sunny terrace,43321843,Charlotte,,Harmonie,51.20818328857422,4.408300876617432,Entire home/apt,130,2,77,2025-08-10,1.73,1,0,8,
54210491,studio in city center,368780735,Оксана,,Stadspark,51.20509,4.41504,Entire home/apt,,28,0,,,13,0,0,
54218979,Entire furnished app. in city center-Parking Incl,5130154,Marie,,Stadspark,51.21171,4.40942,Entire home/apt,,6,0,,,1,0,0,
54255226,"""VH apartment"" - center of Antwerp - free parking",439973543,Free,,Eilandje,51.230801,4.412363,Entire home/apt,143,2,26,2025-09-11,0.59,1,225,1,
54373724,Sumptuous Superior Suite in the heart of the Meir,440841052,Smartflats,,Theaterbuurt-Meir,51.21542,4.40916,Entire home/apt,105,1,3,2025-08-10,0.61,13,204,3,
514937338899710194,Charming studio at top location Paardenmarkt,34884385,Laurent,,Universiteitsbuurt,51.22607,4.41124,Entire home/apt,68,10,78,2025-07-19,1.91,1,91,2,
539652420539297046,Cosy design townhouse — 3 bedrooms & 2 bathrooms!,149283621,Elene,,Brederode,51.20533,4.40335,Entire home/apt,172,2,61,2025-08-20,1.42,4,76,11,
548435633346838413,The Hendrik Square Residence 1,317037207,Lisa,,Historisch Centrum,51.22234,4.40408,Entire home/apt,62,1,55,2025-09-05,1.25,32,279,26,
551370701007939457,Mooie loft dichtbij het stadscentrum,8754189,Elya,,Markgrave,51.20057,4.40152,Entire home/apt,92,7,12,2025-07-19,0.28,1,14,1,
551565895732133049,newly renovated business apartment in city center,368780735,Оксана,,Stadspark,51.2067,4.41662,Entire home/apt,,28,0,,,13,0,0,
556167001976519815,Bright spacious loft ideally located -private room,414836139,Tim,,Universiteitsbuurt,51.22002,4.415243,Private room,61,1,200,2025-09-26,4.83,2,5,42,
556213101325830646,Mooie loft met patio,81830311,Inger,,Oud - Berchem,51.20052,4.42758,Entire home/apt,95,4,39,2025-07-27,0.89,1,320,4,
556351765668592846,De Moriaan Holidayhouse Historic Center,128148374,Jan&Hong,,Historisch Centrum,51.221325,4.402994,Entire home/apt,234,2,18,2025-03-03,0.41,5,301,1,
556370619614335737,The Hendrik Square Residence 3,165436938,Ella,,Historisch Centrum,51.22097,4.40457,Entire home/apt,62,1,303,2025-08-31,6.92,59,228,73,
556575475449249197,Spacious appartment + Free parking - Long stay !,154652809,Kathy,,Nieuw - Kwartier Oost,51.19031,4.43655,Entire home/apt,75,14,6,2024-02-04,0.14,1,112,0,
557684126530263376,Cute and modern TinyHome (6pers),8653144,Yo,,Koornbloem,51.15567,4.37672,Entire home/apt,200,1,37,2025-02-28,0.86,1,348,4,
558489141136073402,SHWAY - Le Lambermont,270964935,Liselore,,Brederode,51.20543,4.39775,Entire home/apt,78,1,40,2025-08-31,0.95,23,306,20,
558489729238775853,SHWAY - Le Leopold,270964935,Liselore,,Brederode,51.20642,4.39918,Entire home/apt,118,1,21,2025-07-03,0.50,23,257,9,
558490342142985676,SHWAY - Le Marnix,270964935,Liselore,,Brederode,51.20546,4.39697,Entire home/apt,118,1,30,2025-08-31,0.72,23,343,15,
558490939717279720,SHWAY - Le Pierre,270964935,Liselore,,Brederode,51.20513,4.39713,Entire home/apt,92,1,23,2025-09-13,0.56,23,322,18,
558491547862103078,Maison Brederode Anvers,270964935,Liselore,,Brederode,51.20622,4.39915,Entire home/apt,1271,1,0,,,23,210,0,
559319135841576017,Casa Amazing 2.0 with garden and parking spot,52384223,Annelies,,Deurne Zuid West,51.20584,4.46276,Entire home/apt,,1,69,2024-07-27,1.58,2,0,0,
560428273498978833,Apartment “Brial 2,127787502,Olena,,Haringrode,51.20881,4.42327,Entire home/apt,133,1,44,2025-09-12,1.01,27,347,36,
561347616649615274,Ruime woning tot 8 personen.,19092827,Jasper,,Donk,51.27738,4.45361,Entire home/apt,130,4,38,2025-08-24,0.87,1,178,15,
562059322904527619,BnB Antwerpen | CHIQUE in historisch centrum,36456000,Linda,,Historisch Centrum,51.219059,4.399707,Entire home/apt,93,2,126,2025-09-14,3.00,3,53,33,
562378980326850946,Modern privé  appartement met terras,46931970,Louis,,Hoboken - Centrum,51.1754,4.3506,Entire home/apt,178,1,17,2024-04-21,0.39,1,364,0,
563549753698774850,Beautiful 3BR Apart at Jordan Residence in Antwerp,317037207,Lisa,,Historisch Centrum,51.2205,4.39818,Entire home/apt,57,1,138,2025-09-21,3.17,32,310,32,
564185325115794536,Modern Antwerp Getaway: 2-BR for Six,222831298,Arne,,Theaterbuurt-Meir,51.21306,4.40439,Entire home/apt,88,2,204,2025-09-23,4.87,19,162,55,
568016110973859500,Beautiful cozy apartments 3,165436938,Ella,,Historisch Centrum,51.22498,4.40399,Entire home/apt,58,1,89,2025-09-20,2.04,59,333,38,
568040227508252594,Nice apartment with big terrace in center,368780735,Оксана,,Stadspark,51.20677,4.41467,Entire home/apt,,28,1,2022-04-24,0.02,13,0,0,
570751973804812934,Cosy apartment in Borgerhout,124553952,Lander,,Borgerhout Extra Muros,51.21253720000001,4.4560531,Entire home/apt,90,3,117,2025-09-14,4.64,1,64,58,
572226415659658019,Antwerpcityhome with AC and Wifi,59140071,Elly,,Historisch Centrum,51.225136,4.404496,Entire home/apt,156,2,28,2025-09-21,0.67,2,125,7,
573962770931517314,Tiny's House,68116084,Tina,,Universiteitsbuurt,51.224993,4.4068933,Entire home/apt,78,3,44,2025-08-14,1.27,1,264,6,
574298753503476627,Mooie condo in hartje Antwerpen,189670740,Vincent,,Sint-Andries,51.21462,4.39734,Entire home/apt,286,2,39,2025-07-27,0.91,1,356,6,
574559018156800604,A Charming Sanctuary in Antwerp’s Heart,182436482,Daan,,Universiteitsbuurt,51.22106,4.40781,Entire home/apt,144,2,298,2025-08-30,6.90,4,344,56,
577308351190719125,Deluxe 2-BR Apartment in Antwerp,222831298,Arne,,Brederode,51.2063,4.39497,Entire home/apt,102,1,169,2025-09-22,3.93,19,169,37,
577374572819283407,Contemporary Antwerp Comfort: Stylish 2-BR,222831298,Arne,,Brederode,51.20612,4.39504,Entire home/apt,201,1,102,2025-03-17,2.46,19,0,4,
581825224778652066,The Guest Suite - Shifting Scenery,290326691,Charlotte,,Historisch Centrum,51.22514,4.4012,Entire home/apt,88,1,282,2025-09-07,6.71,5,347,68,
582507818557605097,Riverview Studio in Historical Heart of Antwerp,449541344,May,,Historisch Centrum,51.21914,4.39471,Entire home/apt,98,2,66,2025-09-08,1.73,1,183,35,
586218334878788284,Charming 1 bedroom apartment in Antwerp,58699524,Malou,,Borgerhout Intra Muros Zuid,51.21251,4.42943,Entire home/apt,,2,13,2024-07-25,0.44,1,0,0,
586303748079407723,Fons Sleeps @ Theaterplein Antwerpen 1,425218779,Fons Sleeps,,Theaterbuurt-Meir,51.21358,4.40929,Entire home/apt,113,1,279,2025-09-26,6.63,7,352,91,
586623547711571246,"B&B Melkhuis, sfeervol verblijven in Antwerpen",94340401,Hendrik,,Borgerhout Intra Muros Noord,51.21695,4.4345,Private room,100,1,10,2025-06-08,0.24,2,359,3,
589652483754436313,Delightful appartment in the heart of Antwerp.,151690646,Iasmine Lara,,Universiteitsbuurt,51.22194,4.40608,Entire home/apt,81,1,268,2025-08-28,6.34,1,327,66,
590915640669440269,Appartement met fijne stadstuin,83690242,Elien,,Amandus - Atheneum,51.227326187531716,4.422368054877771,Entire home/apt,75,2,0,,,1,6,0,
591182263829916570,Gezellige kamer in een rustig deel van Antwerpen,19326281,Dirk,,Oud - Merksem,51.24647,4.4448,Private room,53,1,93,2025-07-06,2.19,2,321,20,
591260429492138351,Boho City Apartment near Zurenborg & Train station,295440325,Julie,,Borgerhout Intra Muros Zuid,51.21233,4.43858,Entire home/apt,79,1,30,2025-07-20,0.73,2,67,7,
591950267634313264,"Apartment near Park Spoor Noord, Antwerp",230946998,David,,Dam,51.23515,4.42816,Entire home/apt,65,2,138,2025-09-12,3.26,1,308,32,
593923715767982663,Nr. 6- Spacious Skylit Room in Antwerpen,44330774,Sharon,,Zuid,51.20754,4.39535,Private room,139,1,2,2023-07-30,0.05,6,258,0,
594035709717641194,Relaxing Oasis next to Central Station,451938389,Wenfang,,Centraal Station,51.218414,4.419593,Entire home/apt,86,6,6,2025-07-30,0.14,1,236,2,
596397672433403658,Business apartment on the quiet street,368780735,Оксана,,Kiel,51.18539,4.38769,Entire home/apt,,28,0,,,13,0,0,
596415624835305233,Isabella business apartment,368780735,Оксана,,Mariaburg,51.28643,4.44533,Entire home/apt,,28,0,,,13,0,0,
596950917958636297,Sint Andries Suites Antwerpen,370112963,Carla,,Sint-Andries,51.21546,4.39687,Private room,,2,3,2023-01-01,0.07,2,0,0,
598968138705098554,Architectural townhouse with lush garden,43652366,Pieter,,Borgerhout Intra Muros Noord,51.22022,4.44189,Entire home/apt,180,5,8,2025-08-08,0.24,1,272,2,
599987383029769510,'Prachtig authentieke burgerwoonst',38169782,Elke,,Kiel,51.18644,4.38683,Entire home/apt,137,2,38,2025-09-14,2.46,1,133,27,
600617164790468375,Luxe-appartement aan de Schelde,115799424,Roel,,Nieuw - Zuid,51.205982,4.38059,Entire home/apt,212,24,2,2025-07-10,0.23,1,342,2,
